id_oferta,id_empresa,titulo,empresa,descripcion,confidencial,localizacion,modalidad_trabajo,tipo_trabajo,fecha_publicacion,fecha_hora_publicacion,fecha_modificado,cantidad_vacantes,apto_discapacitado,id_area,id_subarea,id_pais,logo_url,empresa_validada,empresa_pro,promedio_empresa,plan_publicacion_id,plan_publicacion_nombre,portal,tipo_aviso,tiene_preguntas,salario_obligatorio,alta_revision_perfiles,guardado,gptw_url,url_oferta,scrapeado_en,experiencia_min_anios,experiencia_max_anios,experiencia_area,nivel_educativo,estado_educativo,carrera_especifica,titulo_excluyente,idioma_principal,nivel_idioma_principal,idioma_secundario,nivel_idioma_secundario,skills_tecnicas_list,niveles_skills_list,soft_skills_list,certificaciones_list,salario_min,salario_max,moneda,beneficios_list,requisitos_excluyentes_list,requisitos_deseables_list,jornada_laboral,horario_flexible,nlp_extraction_timestamp,nlp_version,nlp_confidence_score
1118019326,444640.0,Medio Oficial de Mantenimiento- Rubro Plástico. Zona Villa Soldati,Grupo Gestión,"Importante empresa del rubro plástico se encuentra en la búsqueda de Técnicos para Mantenimiento Electromecánico.La búsqueda se orienta a candidatos que posean formación académica técnica y/o terciarios.Se requiere de 2 años de experiencia como mínimo. Residir en zonas aledañas a la planta.Experiencia requerida:-Puesta a punto de máquinas inyectoras, extrusoras, control y reparación de las mismas, observación de indicadores que llevan a fallas y proceder a solucionarlas. Revisar planes de mantenimiento. Dar a conocer los requerimientos de mejoras y repuestos al Ingeniero de Planta.-Motores Eléctricos/ electricidad/ electrónica/ inyección/extrusión plástica/neumática e hidráulica.-Mantenimiento edilicio General: Control luminaria/electricidad/tableros eléctricos bajo normas. Inspeccionar equipos y maquinarias para garantizar seguridad eléctrica, cambio resistencias, lectores, etc. Control de torres de agua y enfriamiento. (chiller).-Montar y desmontar equipos/moldes/instalaciones y dejarlos en correcto estado (por ejemplo, limpieza, lubricación, reemplazo de piezas, etc), informar de los acontecimientos relevantes que puedan afectar la calidad, productividad y seguridad-Convenio Plástico. Categoría Medio Oficial de Mantenimiento.Jornada Laboral: Lunes a viernes con horarios rotativos: 6:00 a 15:00 hs y de 13:00 a 22:00 hs.Zona de Trabajo: Villa Soldati. CABAAquellos candidatos que se encuentren interesados pueden postularse por este medio",False,"Capital Federal, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 18:05:55,23-10-2025 18:05:55,1,False,16,70,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_444640_bum_vce78c1c9.jpg,False,False,4.06,70,Simples,bumeran,simple,True,False,False,,,https://www.bumeran.com.ar/empleos/1118019326.html,2025-10-23T21:30:57.466372,2.0,,,,,,,,,,,,,,,,,,,,,,,2025-10-25T13:51:00.331439,1.0.0,0.129
1118019324,,Senior de reintegros,Confidencial,"&#x1f3af; Tu propósito¿Te gusta ayudar a las personas y resolver situaciones con empatía, rapidez y calidad? Buscamos alguien con experiencia en atención al cliente y gestión de reintegros, con ganas de acompañar a los viajeros cuando más lo necesitan.Tu rol será analizar, validar y gestionar solicitudes de reintegro, asegurando una atención cercana, cálida y efectiva. Vas a formar parte de un equipo regional que brinda soluciones reales y experiencias positivas a quienes confían en nosotros.&#x1f4bc; Tus principales responsabilidades Analizar y autorizar solicitudes de reintegro según las políticas vigentes. Revisar documentación médica y comprobantes de gastos. Brindar acompañamiento y seguimiento personalizado al viajero durante todo el proceso. Coordinar con las áreas internas para asegurar el cierre correcto de cada caso. Monitorear tiempos de respuesta y niveles de servicio. Proponer mejoras en los procesos y promover buenas prácticas de atención.&#x1f9e0; Lo que valoramos de vos Experiencia mínima de 3 años en tareas de reintegros, reclamos o atención al cliente (idealmente en asistencia al viajero, seguros o salud). Secundario completo (formación terciaria o cursos relacionados con atención al cliente, turismo o administración, valorados). Buen manejo de herramientas informáticas (Excel, sistemas de gestión, correo corporativo). Perfil empático, organizado y resolutivo. Excelente comunicación y orientación al servicio.&#x1f49a; Lo que te ofrecemos Un entorno humano, colaborativo y con buena energía. &#x1f30e; Interacción con viajeros y equipos de distintos países de la región. &#x1f680; Oportunidades de crecimiento real y desarrollo profesional. &#x1f553; Horarios flexibles y equilibrio entre vida personal y laboral. &#x1f9e0; Capacitaciones continuas en procesos internacionales de asistencia.",True,"Capital Federal, Buenos Aires",Híbrido,Full-time,23-10-2025,23-10-2025 18:05:38,23-10-2025 18:34:58,1,False,1,2597,1,,,,,70,Simples,bumeran,simple,False,False,True,,,https://www.bumeran.com.ar/empleos/1118019324.html,2025-10-23T21:30:57.466382,5.0,,atención al cliente y gestión de reintegros,secundario,completo,,False,,,,,['excel'],,,,,,,,,,,,2025-10-25T13:51:00.335490,1.0.0,0.343
1118019322,,OPERARIO CENTRAL DE PESADA,Confidencial,"Empresa multinacional farmoquímica incorpora Operarios/as de Depósito ( cental de pesada)Nos encontramos en la búsqueda de Operario de Depósito para sumarse a una compañía líder en el desarrollo y fabricación de principios activos farmacéuticos (APIs), con presencia global y altos estándares de calidad.Requisitos: Experiencia previa en industria farmacéutica o farmoquímica (excluyente). Conocimiento y manejo de normas GMP (Buenas Prácticas de Manufactura). Formación técnica afín (deseable).Principales responsabilidades: Fraccionar materias primas, materiales de empaque y productos intermedios destinados a la fabricación de APIs, siguiendo lineamientos GMP. Fraccionar productos terminados para despacho a clientes. Registrar todas las operaciones en cuadernos y planillas designadas. Realizar limpieza del área de fraccionamiento según frecuencia establecida. Ubicar materiales según especificaciones de almacenamiento. Realizar limpieza de las áreas de Depósito y Expedición. Recepcionar materiales conforme a procedimientos aprobados. Despachar materiales a empresas de tratamiento de efluentes. Realizar seguimiento de stock y contrastarlo con el sistema de gestión. Revisar periódicamente los stocks de materiales y productos terminados.Condiciones de contratación: Remuneración básica mensual: $1.500.000 (bruto) Cobertura médica OSDE 210 para grupo familiar Transporte por Panamericana Bono anual Comedor en planta sin costo Horario : 7 a 16,30Zona de trabajo: Parque Industrial Pilar Postulaciones: Enviar CV actualizado indicando experiencia en GMP y tareas de depósito en industria farmoquímica.",True,"Pilar, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 18:04:55,23-10-2025 18:05:39,1,False,3,2638,1,,,,,1020,Aviso Talento,bumeran,talento,False,True,False,,,https://www.bumeran.com.ar/empleos/1118019322.html,2025-10-23T21:30:57.466393,,,gmp y tareas de depósito en industria farmoquímica,,,,,,,,,,,,,,,,,"['Empresa multinacional farmoquímica incorpora Operarios/as de Depósito ( cental de pesada)Nos encontramos en la búsqueda de Operario de Depósito para sumarse a una compañía líder en el desarrollo y fabricación de principios activos farmacéuticos (APIs), con presencia global y altos estándares de calidad.Requisitos: Experiencia previa en industria farmacéutica o farmoquímica (excluyente). Conocimiento y manejo de normas GMP (Buenas Prácticas de Manufactura). Formación técnica afín (deseable).Principales responsabilidades: Fraccionar materias primas, materiales de empaque y productos intermedios destinados a la fabricación de APIs, siguiendo lineamientos GMP. Fraccionar productos terminados para despacho a clientes. Registrar todas las operaciones en cuadernos y planillas designadas. Realizar limpieza del área de fraccionamiento según frecuencia establecida. Ubicar materiales según especificaciones de almacenamiento. Realizar limpieza de las áreas de Depósito y Expedición. Recepcionar materiales conforme a procedimientos aprobados. Despachar materiales a empresas de tratamiento de efluentes. Realizar seguimiento de stock y contrastarlo con el sistema de gestión. Revisar periódicamente los stocks de materiales y productos terminados.Condiciones de contratación: Remuneración básica mensual: $1.500.000 (bruto) Cobertura médica OSDE 210 para grupo familiar Transporte por Panamericana Bono anual Comedor en planta sin costo Horario : 7 a 16,30Zona de trabajo: Parque Industrial Pilar Postulaciones: Enviar CV actualizado indicando experiencia en GMP y tareas de depósito en industria farmoquímica.']","['Empresa multinacional farmoquímica incorpora Operarios/as de Depósito ( cental de pesada)Nos encontramos en la búsqueda de Operario de Depósito para sumarse a una compañía líder en el desarrollo y fabricación de principios activos farmacéuticos (APIs), con presencia global y altos estándares de calidad.Requisitos: Experiencia previa en industria farmacéutica o farmoquímica (excluyente). Conocimiento y manejo de normas GMP (Buenas Prácticas de Manufactura). Formación técnica afín (deseable).Principales responsabilidades: Fraccionar materias primas, materiales de empaque y productos intermedios destinados a la fabricación de APIs, siguiendo lineamientos GMP. Fraccionar productos terminados para despacho a clientes. Registrar todas las operaciones en cuadernos y planillas designadas. Realizar limpieza del área de fraccionamiento según frecuencia establecida. Ubicar materiales según especificaciones de almacenamiento. Realizar limpieza de las áreas de Depósito y Expedición. Recepcionar materiales conforme a procedimientos aprobados. Despachar materiales a empresas de tratamiento de efluentes. Realizar seguimiento de stock y contrastarlo con el sistema de gestión. Revisar periódicamente los stocks de materiales y productos terminados.Condiciones de contratación: Remuneración básica mensual: $1.500.000 (bruto) Cobertura médica OSDE 210 para grupo familiar Transporte por Panamericana Bono anual Comedor en planta sin costo Horario : 7 a 16,30Zona de trabajo: Parque Industrial Pilar Postulaciones: Enviar CV actualizado indicando experiencia en GMP y tareas de depósito en industria farmoquímica.']",,,2025-10-25T13:51:00.338886,1.0.0,0.229
1117922436,1593330.0,PROMOVENDEDORES ZONA CABA,Adecco - On Site,"Descripción del puestoSi te interesa ser PROMOVENDEDOR en ZONA CABA  y ser parte de Adecco prestando servicios en nuestro cliente IMPORTANTE EMPRESA DEL SECTOR RETAIL ¡desafíate a vos mismo y crea tu futuro!¿QUÉ DESAFÍOS TE ESPERAN? Otorgarle información a los clientes sobre los productos que ofrece la empresa. Venta de servicios Carrefour¿QUÉ VALORAMOS DE TU PERFIL? Experiencia previa en ventas y/o promociones Secundario completo (excluyente) Perfil proactivo. Vocación y calidad de servicio¿QUE TE OFRECEMOS? Salario Mensual de acuerdo al CCT de Comercio Monto adicional por presentismo (proporcional a los días trabajados)Horarios: Jornadas de 24, 30 o 48hs semanales, disponibilidad turnos: Mañana, Tarde, Noche, con 1 franco rotativo semanalSomos Adecco Argentina una compañía con más de 30 años de experiencia que conecta empresas con talentos, brindando soluciones integrales de Recursos Humanos y buscamos talentos, ¡COMO VOS!Nuestro compromiso, es la #diversidad e #igualdad de oportunidades somos una empresa inclusiva. Cuando sos parte de nuestros procesos, solo cuentan tus méritos, logros y capacidades, lo hacemos pensando en vos como persona.Participar de nuestros procesos de selección no tiene ningún costo para vos candidato/a, trabajar con vos es parte de nuestro compromiso y tarea con la comunidad. Postulate y participa en una oferta de empleo nuestra. El empleador sólo podrá solicitarle la información estrictamente necesaria para el desempeño en el trabajo que se ofrece. Ciudad de Buenos Aires: ley de búsqueda laboral equitativa - Ley 6471",False,"Capital Federal, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 18:00:46,23-10-2025 18:00:46,5,False,6,35,1,https://imgbum.jobscdn.com/portal/img/empresas/0/0/0/1/5/9/3/3/3/0/logoMainPic_1593330.jpg,False,False,4.19,70,Simples,bumeran,simple,False,False,False,,,https://www.bumeran.com.ar/empleos/1117922436.html,2025-10-23T21:30:57.466401,30.0,,,secundario,completo,,True,,,,,,,['proactivo'],,,,,,"['Descripción del puestoSi te interesa ser PROMOVENDEDOR en ZONA CABA y ser parte de Adecco prestando servicios en nuestro cliente IMPORTANTE EMPRESA DEL SECTOR RETAIL ¡desafíate a vos mismo y crea tu futuro!¿QUÉ DESAFÍOS TE ESPERAN? Otorgarle información a los clientes sobre los productos que ofrece la empresa. Venta de servicios Carrefour¿QUÉ VALORAMOS DE TU PERFIL? Experiencia previa en ventas y/o promociones Secundario completo (excluyente) Perfil proactivo. Vocación y calidad de servicio¿QUE TE OFRECEMOS? Salario Mensual de acuerdo al CCT de Comercio Monto adicional por presentismo (proporcional a los días trabajados)Horarios: Jornadas de 24, 30 o 48hs semanales, disponibilidad turnos: Mañana, Tarde, Noche, con 1 franco rotativo semanalSomos Adecco Argentina una compañía con más de 30 años de experiencia que conecta empresas con talentos, brindando soluciones integrales de Recursos Humanos y buscamos talentos, ¡COMO VOS!Nuestro compromiso, es la #diversidad e #igualdad de oportunidades somos una empresa inclusiva. Cuando sos parte de nuestros procesos, solo cuentan tus méritos, logros y capacidades, lo hacemos pensando en vos como persona.Participar de nuestros procesos de selección no tiene ningún costo para vos candidato/a, trabajar con vos es parte de nuestro compromiso y tarea con la comunidad. Postulate y participa en una oferta de empleo nuestra. El empleador sólo podrá solicitarle la información estrictamente necesaria para el desempeño en el trabajo que se ofrece. Ciudad de Buenos Aires: ley de búsqueda laboral equitativa - Ley 6471']",,,,2025-10-25T13:51:00.342053,1.0.0,0.357
1117584015,1593330.0,PROMOVENDEDORES ZONA NORTE,Adecco - On Site,"Descripción del puestoSi te interesa ser PROMOVENDEDOR en ZONA NORTE (PILAR)  y ser parte de Adecco prestando servicios en nuestro cliente IMPORTANTE EMPRESA DEL SECTOR RETAIL ¡desafíate a vos mismo y crea tu futuro!¿QUÉ DESAFÍOS TE ESPERAN? Otorgarle información a los clientes sobre los productos que ofrece la empresa. Venta de servicios Carrefour¿QUÉ VALORAMOS DE TU PERFIL? Experiencia previa en ventas y/o promociones Secundario completo (excluyente) Perfil proactivo. Vocación y calidad de servicio¿QUE TE OFRECEMOS? Salario Mensual de acuerdo al CCT de Comercio Monto adicional por presentismo (proporcional a los días trabajados)Horarios: Jornadas de 24, 30 o 48hs semanales, disponibilidad turnos: Mañana, Tarde, Noche, con 1 franco rotativo semanalSomos Adecco Argentina una compañía con más de 30 años de experiencia que conecta empresas con talentos, brindando soluciones integrales de Recursos Humanos y buscamos talentos, ¡COMO VOS!Nuestro compromiso, es la #diversidad e #igualdad de oportunidades somos una empresa inclusiva. Cuando sos parte de nuestros procesos, solo cuentan tus méritos, logros y capacidades, lo hacemos pensando en vos como persona.Participar de nuestros procesos de selección no tiene ningún costo para vos candidato/a, trabajar con vos es parte de nuestro compromiso y tarea con la comunidad. Postulate y participa en una oferta de empleo nuestra. El empleador sólo podrá solicitarle la información estrictamente necesaria para el desempeño en el trabajo que se ofrece. Ciudad de Buenos Aires: ley de búsqueda laboral equitativa - Ley 6471",False,"Pilar, Buenos Aires",Presencial,Part-time,23-10-2025,23-10-2025 18:00:33,23-10-2025 18:00:33,3,False,6,23,1,https://imgbum.jobscdn.com/portal/img/empresas/0/0/0/1/5/9/3/3/3/0/logoMainPic_1593330.jpg,False,False,4.19,70,Simples,bumeran,simple,False,False,False,,,https://www.bumeran.com.ar/empleos/1117584015.html,2025-10-23T21:30:57.466410,30.0,,,secundario,completo,,True,,,,,,,['proactivo'],,,,,,"['Descripción del puestoSi te interesa ser PROMOVENDEDOR en ZONA NORTE (PILAR) y ser parte de Adecco prestando servicios en nuestro cliente IMPORTANTE EMPRESA DEL SECTOR RETAIL ¡desafíate a vos mismo y crea tu futuro!¿QUÉ DESAFÍOS TE ESPERAN? Otorgarle información a los clientes sobre los productos que ofrece la empresa. Venta de servicios Carrefour¿QUÉ VALORAMOS DE TU PERFIL? Experiencia previa en ventas y/o promociones Secundario completo (excluyente) Perfil proactivo. Vocación y calidad de servicio¿QUE TE OFRECEMOS? Salario Mensual de acuerdo al CCT de Comercio Monto adicional por presentismo (proporcional a los días trabajados)Horarios: Jornadas de 24, 30 o 48hs semanales, disponibilidad turnos: Mañana, Tarde, Noche, con 1 franco rotativo semanalSomos Adecco Argentina una compañía con más de 30 años de experiencia que conecta empresas con talentos, brindando soluciones integrales de Recursos Humanos y buscamos talentos, ¡COMO VOS!Nuestro compromiso, es la #diversidad e #igualdad de oportunidades somos una empresa inclusiva. Cuando sos parte de nuestros procesos, solo cuentan tus méritos, logros y capacidades, lo hacemos pensando en vos como persona.Participar de nuestros procesos de selección no tiene ningún costo para vos candidato/a, trabajar con vos es parte de nuestro compromiso y tarea con la comunidad. Postulate y participa en una oferta de empleo nuestra. El empleador sólo podrá solicitarle la información estrictamente necesaria para el desempeño en el trabajo que se ofrece. Ciudad de Buenos Aires: ley de búsqueda laboral equitativa - Ley 6471']",,,,2025-10-25T13:51:00.345201,1.0.0,0.357
1118019292,10143910.0,Analista Impuestos SR,CAR ONE,"Todo lo que te mueve, en un solo lugar Car One es una compañía referente en la industria automotriz con más de 27 años de trayectoria, que ofrece un universo integral de soluciones de movilidad. En cuanto a la comercialización de vehículos, pone a disposición de sus clientes la mayor selección de Usados Garantizados y una gama diversificada de autos 0 KM de más de 10 marcas líderes, entre ellas, Chevrolet, Fiat, Peugeot, Renault y Volkswagen, a las que recientemente se sumaron Great Wall Motors, Mitsubishi, además de Jeep y Ram del Grupo Stellantis. A su vez, Car One ofrece soluciones para cada punto de contacto en el vínculo entre las personas y sus vehículos: financiación, planes de ahorro, servicios de postventa con talleres oficiales y propios, repuestos y accesorios originales, gomería, agente de seguros, escribanía propia, instalación de Telepase para autopistas, y alquiler de flotas corporativas y autos particulares, entre muchísimas soluciones más. Como ves, somos una empresa en constante movimiento con la misión de ayudar a las personas a moverse de manera cada vez más confiable y sostenible. Si te gusta trabajar con foco en el cliente, integridad y profesionalismo y si además tenés un espíritu emprendedor y colaborativo ¡entonces compartimos los mismos valores!  Sumate a este viaje de evolución y crecimiento continuo... ¡Sumate a Car One!  Descripción del puesto: Analista Impuestos SR¡Únete a nuestro equipo en Car One en Tortuguitas, Buenos Aires, Argentina! Estamos en busca de un Analista Impuestos Senior para sumarse a nuestro equipo en el área de Administración, Contabilidad y Finanzas.En Car One, nos dedicamos a ofrecer soluciones de movilidad completas y brindar un servicio integral a nuestros clientes.Como Analista Impuestos Senior, serás responsable de llevar a cabo el seguimiento diario de la agenda de vencimientos, la liquidación de impuestos a nivel nacional, provincial y municipal, de acuerdo con la normativa vigente y los procedimientos establecidos por el supervisor. Además, deberás informar anticipadamente a Finanzas sobre los impuestos a pagar para la previsión de caja correspondiente, confeccionar las órdenes de pago en el sistema y generar los volantes electrónicos de pago. También serás responsable del archivo de las declaraciones juradas y sus comprobantes de pago.En Car One, buscamos a alguien proactivo, organizado y con atención al detalle, que pueda trabajar de forma autónoma y en equipo. Si te apasiona el mundo de los impuestos y buscas un ambiente dinámico y desafiante, ¡esta oportunidad es para ti! Únete a nuestro equipo y sé parte de nuestro crecimiento continuo y evolución. ¡Sumate a Car One! Requisitos: paquete office aplicativos ARCA web organismos nacionales, provinciales y municipales Beneficios ️‍️ Descuento en Sport Club 50% en mano de obra todos los talleres15% en Repuestos12 cuotas S/Interés Bridgestone/Firestone 30% Seguros de la CajaDescuentos en Bimbo 15% Planes Adjudicados30% Off Malcriado (Shopping Tom)Descuentos en SamsungDía de cumpleaños",False,"Tortuguitas, Buenos Aires",Híbrido,Full-time,23-10-2025,23-10-2025 17:55:19,23-10-2025 17:55:19,1,False,1,90,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_10143910_bum_vd9fd673e.jpg,True,False,,2001,Freemium,bumeran,freemium,False,False,False,,,https://www.bumeran.com.ar/empleos/1118019292.html,2025-10-23T21:30:57.466427,5.0,,,,,,,,,,,['office'],,['proactivo'],,,,,,,,,,2025-10-25T13:51:00.352084,1.0.0,0.243
1118019265,,Chofer para empresa Avicola Zona Norte (BECCAR),DELABURO,"Imporante empresa seleccionará Chofer para Zona Norte.Importante Sueldo con posibilidades de crecimiento y desarrollo profesional en el corto plazo.Requisitos: Vivir en Zona NorteOfrecemos:Imporante Sueldo Fijo;Ingreso inmediato;Oportunidad de crecimiento y desarrollo personal en el corto plazo;Capacitación permanente;Paquete de Beneficios;Somos una empresa líder con foco en nuestros recursos humanos.Por favor enviamos tu CV así coordinamos una videollamada con el fin de tener la posibilidad de conocerte.Nuestros procesos de selección son dinámicos por mail y por whatsapp.¡Te esperamos!Aviso importante: Una vez que hayas aplicado al puesto, te llegará un mail para avanzar con tu proceso de selección. Es importante que revises el correo no deseado o SPAM.",False,"San Isidro, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 17:46:29,23-10-2025 17:46:29,1,False,3,29,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_13355715_aviso_1116010315_bum_v6d79a6cb.jpg,,,,1020,Aviso Talento,bumeran,talento,False,False,False,,,https://www.bumeran.com.ar/empleos/1118019265.html,2025-10-23T21:30:57.466442,,,,,,,,,,,,,,,,,,,,,,,,2025-10-25T13:51:00.353904,1.0.0,0.057
1118019264,13483949.0,Soldador MIG / Operario Metalúrgico,TALENT OWNERS,&#x1f4cc; Puesto: Soldador MIG / Operario Metalúrgico Ubicación: Zona AdroguéSomos Talent Owners una consultora especializada en reclutamiento y gestión del talento. Te acercamos esta oportunidad laboral de uno de nuestros clientes:Empresa del rubro metalúrgico situada en Adrogue se encuentra en la búsqueda de un Soldador MIG / operario metalúrgico para sumar a su equipo.&#x1f552; Jornada laboral: Lunes a viernes de 7:30 a 17:00 hs (media hora de almuerzo).&#x1f527; Tareas principales: Soldadura MIG. Tareas generales en metalúrgica. Apoyo en otras áreas del depósito o producción según necesidades. (Es fundamental la predisposición para realizar tareas diversas más allá del rol de soldador).&#x2705; Requisitos: Experiencia previa en soldadura MIG. Se valorará experiencia en talleres metalúrgicos. Residir en zona Adrogué o cercanías. (excluyente)&#x1f4e9;Si te entusiasma formar parte de un equipo profesional y en crecimiento…¡Postúlate para sumarte a este team!&#x1f680;,False,"Adrogué, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 17:46:14,23-10-2025 17:46:14,1,False,16,32,1,,,,,1020,Aviso Talento,bumeran,talento,True,False,False,,,https://www.bumeran.com.ar/empleos/1118019264.html,2025-10-23T21:30:57.466452,,,talleres metalúrgicos,,,,,,,,,,,,,,,,,['📌 Puesto: Soldador MIG / Operario Metalúrgico Ubicación: Zona AdroguéSomos Talent Owners una consultora especializada en reclutamiento y gestión del talento. Te acercamos esta oportunidad laboral de uno de nuestros clientes:Empresa del rubro metalúrgico situada en Adrogue se encuentra en la búsqueda de un Soldador MIG / operario metalúrgico para sumar a su equipo.🕒 Jornada laboral: Lunes a viernes de 7:30 a 17:00 hs (media hora de almuerzo).🔧 Tareas principales: Soldadura MIG. Tareas generales en metalúrgica. Apoyo en otras áreas del depósito o producción según necesidades. (Es fundamental la predisposición para realizar tareas diversas más allá del rol de soldador).✅ Requisitos: Experiencia previa en soldadura MIG. Se valorará experiencia en talleres metalúrgicos. Residir en zona Adrogué o cercanías. (excluyente)📩Si te entusiasma formar parte de un equipo profesional y en crecimiento…¡Postúlate para sumarte a este team!🚀'],,,,2025-10-25T13:51:00.356422,1.0.0,0.186
1118019195,13480014.0,Administrativo de depósito y logística,Low SRL,"Somos Distribuidora Low, una empresa ubicada en Belén de Escobar dedicada a la distribución de productos de consumo masivo en zona norte del GBA.Buscamos un Administrativo de Depósito y Logística Jr turno tarde, para sumar al área de operaciones con buena predisposición, compromiso y ganas de integrarse a un equipo dinámico. Es fundamental contar con experiencia de al menos 1 año en puestos similares.PRINCIPALES TAREAS Carga de facturas de proveedores. Gestión de pedidos de clientes en sistema. Altas y bajas de clientes Altas y bajas de productos. Generación de facturas y remitos. Armado y seguimiento de hojas de ruta. Soporte y comunicación con equipo de ventas y logística. Colaborar en la gestión de inventario. Verificación de stock en sistema vs stock físico.LUGAR DE TRABAJOBelén de Escobar, zona norte del Gran Buenos Aires.REQUISITOS Secundario completo. Manejo de Excel nivel intermedio. Experiencia en uso de sistemas de gestión. Experiencia laboral en gestión de depósito y logística comprobable. Residir en Escobar o zonas cercanas.OFRECEMOS Sueldo fijo + beneficios e incentivos. Estabilidad laboral. Posibilidad de crecimiento en el área de logística. Ambiente de trabajo colaborativo y dinámico.Esperamos tu postulación!",False,"Belén de Escobar, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 17:20:50,23-10-2025 17:48:51,1,False,3,2638,1,,,False,,70,Simples,bumeran,simple,True,True,True,,,https://www.bumeran.com.ar/empleos/1118019195.html,2025-10-23T21:30:57.466460,1.0,,uso de sistemas de gestión,secundario,completo,,False,,,,,['excel'],,,,,,,,,,,,2025-10-25T13:51:00.359076,1.0.0,0.343
1118019188,444640.0,Chófer con experiencia en recolección de residuos Villa Lugano,Grupo Gestión,"Empresa de servicios incorpora chofer recolector para trabajar en la zona CABA, Villa Lugano.Se encargará de transportar residuos sólidos urbanos en camiones especializados, siguiendo las normativas y protocolos de seguridad establecidos, movimiento de tachos y compactación de basura.Jornada laboral: lun a vier de 6 a 14 y sabados de 6 a 10Lugar de trabajo: CABA, Villa LuganoRequisitos: Experiencia previa en las tareas. Contar con licencia C3/ E1 vigente. Residencia en zonas de cercanías. Disponibilidad para trabajar el turno indicado.Si te interesa la propuesta ¡No dudes en enviar tu cv!",False,"Capital Federal, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 17:19:31,23-10-2025 17:55:43,1,False,3,109,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_444640_bum_vce78c1c9.jpg,False,False,4.06,70,Simples,bumeran,simple,True,False,True,,,https://www.bumeran.com.ar/empleos/1118019188.html,2025-10-23T21:30:57.466469,,,recolección de residuos villa lugano,,,,,,,,,,,,,,,,,,,,,2025-10-25T13:51:00.360624,1.0.0,0.1
1118019171,13014619.0,Asistente de Marketing Digital y Ventas - Zona Ciudadela,AN Consultores,"Para nuestro cliente, una empresa pyme fabricante y comercializadora de pisos y revestimientos de homigón, ubicada en Ciudadela, nos encontramos en la búsqueda de Estudiantes de la carrera de Marketing para la gestión y análisis de campañas de marketing digital.Llevará adelante la coordinación de la recepción de leads provenientes de nuestras campañas online, y para analizar el rendimiento de las mismas. Será el nexo entre los equipos de contenido, publicidad y dirección, brindando reportes mensuales y recomendaciones estratégicas.Requisitos del Puesto: Experiencia en marketing digital, análisis de datos y gestión de CRM. Conocimientos de herramientas como Google Analytics, plataformas de publicidad online, y herramientas de reporting. Habilidad para tomar decisiones estratégicas basadas en datos y comunicar resultados de forma clara.Horario de trabajo: Lunes a Viernes de 8 a 1 2 y de 1 3 a 1 7 hs Zona de trabajo: Ciudadela Modalidad: Presencial Modalidad de contratación: relación de dependencia",False,"Ciudadela, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 17:15:50,23-10-2025 17:15:50,1,False,14,30,1,,False,False,3.33,1020,Aviso Talento,bumeran,talento,False,True,False,,,https://www.bumeran.com.ar/empleos/1118019171.html,2025-10-23T21:30:57.466477,,,marketing digital,,,,,,,,,,,,,,,,,,,,,2025-10-25T13:51:00.363011,1.0.0,0.1
1118019132,,OPERADOR PLANTA DE TRATAMIENTO DE EFLUENTES,Confidencial,"Buscamos personal para desempeñarase como operador de Planata de Tratamiento de Eflentes en zona Norte y Oeste del Gran Buenos AiresEl mismo realizara tareas de mantenimiento y operación, controlar el funcionamiento de la planta y dar aviso de novedades para poder resolver los problemas que surjan.Jornada de Lunes a Viernes 8 hs reales en planta y los Sabados 4hsNecesitamos personal responsable y comprometidoTareas diarias (breve enumeracion) Limpieza de pozo de bombeo.  Extraccion de muestras de la cámara de aireación para determinación de sólidos sedimentables. Purgar barros Verificar bombas sumergibles chequear si funcionan correctamente.  Chequear la temperatura de todos los motores  Verificar soplador  Verificar estado de correas Limpieza del filtro del soplador.",True,"Martínez, Buenos Aires",Presencial,Full-time,23-10-2025,23-10-2025 16:53:18,23-10-2025 16:54:55,3,False,22,36,1,,,,,40,Destacados,bumeran,destacado,True,True,True,,,https://www.bumeran.com.ar/empleos/1118019132.html,2025-10-23T21:30:57.466487,,,,,,,,,,,,,,,,,,,,,,full_time,,2025-10-25T13:51:00.364732,1.0.0,0.143
